Station Name, Latitude, Longitude
Rembang 2 First Mile Hub, -7.611761, 112.783226
Reban First Mile Hub, -7.054316, 109.89048
Rappocini First Mile Hub, -5.147826, 119.430492
Rancah First Mile Hub, -7.201837, 108.494445
Raman Utara First Mile Hub, -4.983106, 105.445105
Rajagaluh First Mile Hub, -6.781815, 108.345805
Rajabasa 3 Hub, -5.350581, 105.242191
Purworejo 2 First Mile Hub, -7.669166, 112.903776
Purwonegoro First Mile Hub, -7.411055, 109.598187
Purwojati First Mile Hub, -7.4891, 109.114016
Punung First Mile Hub, -8.135865, 111.00951
Punggelan First Mile Hub, -7.354588, 109.57023
Pulokulon Hub, -7.126629, 111.05331
Pulokulon First Mile Hub, -7.126629, 111.05331
Pujud 3 Hub, 1.421898, 100.642842
Pujon First Mile Hub, -7.847312, 112.475507
Prigen First Mile Hub, -7.680922, 112.674304
Pontianak Kota Hub, -0.045445, 109.332037
Pontianak Kota 2 Hub, -0.047015, 109.294559
Pontianak Kota 2 First Mile Hub, -0.048248, 109.296013
Ponggok First Mile Hub, -8.064835, 112.100166
Pondokgede 4 Hub, -6.27308, 106.936164
Plumbon First Mile Hub, -6.713028, 108.488694
Patumbak First Mile Hub, 3.501722, 98.716639
Pasirkuda First Mile Hub, -7.194306, 107.224917
Parang First Mile Hub, -7.748754, 111.34065
Panjalu First Mile Hub, -7.142036, 108.276421
Pangkalan First Mile Hub, -6.492502, 107.215423
Pangatikan First Mile Hub, -7.166417, 107.990462
Pandaan First Mile Hub, -7.659137, 112.690355
Panawangan First Mile Hub, -7.122334, 108.380626
Pakuniran First Mile Hub, -7.77179, 113.507844
Pagelaran Lampung First Mile Hub, -5.365972, 104.935861
Pademawu First Mile Hub, -7.182639, 113.521917
Padas First Mile Hub, -7.441917, 111.547778
Padang Selatan First Mile Hub, -0.958336, 100.36931
Nglipar First Mile Hub, -7.872279, 110.621255
Ngampel First Mile Hub, -6.9658, 110.157786
Ngadirojo First Mile Hub, -8.207388, 111.328144
Ngadiluwih First Mile Hub, -7.901481, 112.006746
Nanggalo First Mile Hub, -0.897331, 100.381956
Nalumsari First Mile Hub, -6.743083, 110.791222
Muara Bulian 2 Hub, -1.725637, 103.240406
Menganti 2 Hub, -7.277526, 112.583913
Menganti 2 First Mile Hub, -7.277526, 112.583913
Medan Helvetia 6 Hub, 3.607969, 98.611871
Martapura 4 First Mile Hub, -3.38624, 114.884193
Malangbong 2 First Mile Hub, -7.055754, 108.054609
Majalaya 3 First Mile Hub, -7.043115, 107.734486
Madiun 2 Hub, -7.589702, 111.592273
Madiun 2 First Mile Hub, -7.589702, 111.592273
Lubuk Linggau Barat First Mile Hub, -3.302979, 102.853127
Lubuk Kilangan First Mile Hub, -0.94975, 100.43325
Lolowau Hub, 0.901003, 97.581913
Linggau Timur Satu First Mile Hub, -3.276602, 102.898212
Leles First Mile Hub, -7.112145, 107.899786
Legok Hub, -6.303188, 106.589377
Lareh Sago Halaban Hub, -0.266137, 100.703163
Langkaplancar First Mile Hub, -7.513402, 108.376049
Lambu Kibang Hub, -4.333722, 105.160694
Lakbok First Mile Hub, -7.421754, 108.69584
Kuta Utara First Mile Hub, -8.63675, 115.172444
Kronjo First Mile Hub, -6.079447, 106.420397
Koto VII Hub, -0.627211, 100.87036
Kokop First Mile Hub, -6.888799, 113.0335
Kersamanah First Mile Hub, -7.055749, 108.009984
Kepil First Mile Hub, -7.510778, 110.004583
Kembang Jepara First Mile Hub, -6.509217, 110.794676
Kemang 2 Hub, -6.531536, 106.761359
Kedunggalar First Mile Hub, -7.413528, 111.316694
Kedung First Mile Hub, -6.656981, 110.667987
Kediri Tabanan First Mile Hub, -8.550775, 115.143049
Kebonsari First Mile Hub, -7.740592, 111.508794
Kaur Utara Hub, -4.527939, 103.221793
Kauman First Mile Hub, -8.063135, 111.871161
Kasemen First Mile Hub, -6.051949, 106.159308
Kare First Mile Hub, -7.710481, 111.689601
Karangwareng First Mile Hub, -6.87384, 108.664311
Karangrejo First Mile Hub, -8.023225, 111.888345
Karangawen 2 Hub, -7.082474, 110.551226
Kanigoro First Mile Hub, -8.136759, 112.221052
Kandangan Temanggung First Mile Hub, -7.254175, 110.186118
Kampar Timur Hub, 0.353644, 101.179794
Kampar First Mile Hub, 0.345979, 101.112537
Kalibagor 2 Hub, -7.486561, 109.297473
Kalibagor 2 First Mile Hub, -7.486561, 109.297473
Kaduhejo First Mile Hub, -6.336248, 106.090455
Kadipaten First Mile Hub, -7.127056, 108.145667
Junrejo First Mile Hub, -7.906453, 112.577604
Jogorogo First Mile Hub, -7.510765, 111.2694
JKT 2 Hub, -6.850965, 109.108123
Jelutung First Mile Hub, -1.623611, 103.62125
Jatitujuh First Mile Hub, -6.652207, 108.27968
Jatisampurna 2 Hub, -6.34975, 106.921972
Jatisampurna 2 First Mile Hub, -6.34975, 106.921972
Jatigede First Mile Hub, -6.936684, 108.137171
Jarai Hub, -3.925123, 103.177628
Jambi Timur First Mile Hub, -1.604213, 103.645249
Haurwangi Hub, -6.824241, 107.287273
Haruyan Hub, -2.674472, 115.327944
Gununghalu First Mile Hub, -7.019147, 107.305867
Grobogan 2 Hub, -7.096306, 110.820073
Grobogan 2 First Mile Hub, -7.096306, 110.820073
Gisting First Mile Hub, -5.434556, 104.722889
Gemuh First Mile Hub, -6.946258, 110.126578
Gemarang First Mile Hub, -7.601385, 111.74255
Geger Bangkalan First Mile Hub, -6.988421, 112.929153
Garum First Mile Hub, -8.040322, 112.244757
Gambut First Mile Hub, -3.412722, 114.673111
Gadingrejo Hub, -5.381111, 105.024944
Gadingrejo First Mile Hub, -5.381111, 105.024944
Gabuswetan First Mile Hub, -6.418114, 108.080488
Donorojo First Mile Hub, -6.471482, 110.885805
Donomulyo First Mile Hub, -8.280823, 112.429752
Depok 4 Hub, -7.764193, 110.431968
Depok 4 First Mile Hub, -7.764193, 110.431968
Dente Teladas 3 Hub, -4.423034, 105.791476
Dawuan Subang Hub, -6.553575, 107.687464
Dawuan Subang First Mile Hub, -6.553575, 107.687464
Curug 4 Hub, -6.277778, 106.567556
Cisolok Hub, -6.883819, 106.461543
Cisolok First Mile Hub, -6.883819, 106.461543
Ciracas 6 Hub, -6.312919, 106.871237
Cipeundeuy Kab. Bandung Barat First Mile Hub, -6.727351, 107.380079
Cipayung Kota Depok 2 Hub, -6.44072, 106.806282
Cipayung Jakarta Timur 3 Hub, -6.302425, 106.914599
Cipanas Lebak First Mile Hub, -6.528028, 106.374528
Cimaragas First Mile Hub, -7.372844, 108.463145
Cimanggung First Mile Hub, -6.960583, 107.826917
Cimahi Utara 2 First Mile Hub, -6.862975, 107.543532
Cikeusal First Mile Hub, -6.209167, 106.206278
Cikedung First Mile Hub, -6.410332, 108.255418
Cikalong First Mile Hub, -7.74499, 108.18309
Cikajang First Mile Hub, -7.346861, 107.801111
Cigalontang First Mile Hub, -7.351526, 108.032002
Cibalong First Mile Hub, -7.514459, 108.181886
Cepogo First Mile Hub, -7.50528, 110.519178
Cepiring First Mile Hub, -6.93353, 110.151246
Candiroto First Mile Hub, -7.179287, 110.061654
Bungus Teluk Kabung First Mile Hub, -1.033639, 100.412967
Bumi Ratu Nuban First Mile Hub, -5.107738, 105.190037
Bulukerto First Mile Hub, -7.792502, 111.244924
Buay Pematang Ribu Ranau Tengah 2 Hub, -4.832558, 104.003989
Buana Pemaca Hub, -4.505742, 104.177499
Bolaang Timur Hub, 0.947944, 124.170206
Blubur Limbangan First Mile Hub, -7.044938, 107.970783
Binjai Selatan First Mile Hub, 3.574644, 98.4946
Beruntung Baru First Mile Hub, -3.422056, 114.591944
Beringin Hub, 1.741974, 98.775248
Beringin Deli Serdang First Mile Hub, 3.603528, 98.862056
Batujajar First Mile Hub, -6.897248, 107.502566
Batu Brak Hub, -5.019998, 104.169143
Batang 2 Hub, -6.893187, 109.712173
Baros Serang First Mile Hub, -6.2209, 106.131103
Banyuurip First Mile Hub, -7.74832, 109.976891
Banyumas 2 First Mile Hub, -7.517076, 109.298229
Bantarkalong Hub, -7.600982, 108.11531
Banjarbaru Utara 2 First Mile Hub, -3.433245, 114.847868
Banjar First Mile Hub, -8.188457, 114.971655
Balikpapan Barat First Mile Hub, -1.234273, 116.817205
Balaraja 3 Hub, -6.213842, 106.444922
Bakung First Mile Hub, -8.232278, 112.122306
Arjasari 2 Hub, -7.049006, 107.601006
Ampelgading 2 First Mile Hub, -8.238075, 112.856599
Abung Selatan First Mile Hub, -4.872049, 104.960358
MH 1 Toili 2 Hub, -1.302494, 122.529096
Virtual Klojen First Mile Hub, -8.001015, 112.619788
MH 1 Pamukan Barat Hub, -2.412193, 116.236717
Pogalan First Mile Hub, -8.112768, 111.772195
Pakel First Mile Hub, -8.185578, 111.786609
Ngajum First Mile Hub, -8.108381, 112.57791
Dongko First Mile Hub, -8.189711, 111.572401
Tanjung Bintang 2 Hub, -5.356186, 105.413873
Semarang 3 Hub, -6.980674, 110.398718
Samarang 2 Hub, -7.22274, 107.81394
Ngajum Hub, -8.108381, 112.57791
Cibungbulang 2 Hub, -6.574605, 106.647642
Cibitung Kab Pandeglang Hub, -6.766439, 105.699692
Ciampea 4 Hub, -6.558762, 106.707873
Belopa 2 Hub, -3.401217, 120.367293
SPX Express Seller WH39, -6.149986, 106.601586
MH 4 Rantepao Hub, -2.96742, 119.98223
MH 3 Rantepao Hub, -2.937509, 120.013292
MH 1 Merbau Hub, 1.246761, 102.458375
MH 1 Toapaya Hub, 0.928803, 104.441904
MH 1 Sangatta Utara 2 Hub, 0.611189, 117.287571
MH 1 Sekolaq Darat Hub, -0.264038, 115.923218
MH 1 Linggang Bigung Hub, -0.071173, 115.611031
MH 1 Mentawa Baru Hub, -2.446468, 112.830008
MH 1 Limun Hub, -2.399023, 102.645937
MH 1 Bathin Viii (Batin Viii) Hub, -2.221932, 102.550795
MH 1 Sungai Manau Hub, -6.22384, 106.833836
MH 1 Semidang Alas Maras Hub, -4.317509, 102.963109
SBS Semarang 5 DC, -7.016698, 110.342721
MH 1 Muara Kaman Hub, -0.389188, 116.986337
MH 1 Bahar Selatan Hub, -1.706851, 103.739447
Pademangan 6 Hub, -6.128985, 106.82471
Tuban DC, -6.825348, 111.982853
Lampung 2 DC, -5.414523, 105.334598
Madiun 3 DC, -7.571611, 111.546
Virtual Percut Sei Tuan DC, 3.516858, 98.718228
Virtual Kosambi 3 DC, -6.094646, 106.673396
X Koto Singkarak Hub, -0.725553, 100.603833
Wonoboyo Hub, -7.207282, 110.018516
Tanjung Priok 21 First Mile Hub, -6.223898, 106.831235
Tanjung Priok 19 First Mile Hub, -6.142263, 106.875385
Taman 3 First Mile Hub, -7.365812, 112.700997
Subang 2 Hub, -6.568068, 107.767685
Solear 2 First Mile Hub, -6.223898, 106.831235
Seteluk Hub, -8.631138, 116.859748
Pante Bidari (Beudari) 2 Hub, 5.082837, 97.513797
Panakkukang 2 Hub, -5.14611, 119.446622
Padang Tualang Hub, -6.223898, 106.831235
Nalumsari Hub, -6.743083, 110.791222
Meureubo Hub, 4.143367, 96.162878
Megang Sakti 2 Hub, -2.911879, 102.989228
Bekasi Utara 5 Hub, -6.209014, 106.97966
Bekasi Utara 5 First Mile Hub, -6.209014, 106.97966
Malangke 2 Hub, -2.7645, 120.384444
Latambaga Hub, -4.044222, 121.574833
Langsa Kota 2 Hub, 4.502194, 97.955306
Langkaplancar Hub, -7.513402, 108.376049
Kutawaringin 2 Hub, -7.018549, 107.522196
Kumun Debai Hub, -2.070817, 101.405805
Kosambi 31 First Mile Hub, -6.223898, 106.831235
Karang Tengah 3 Hub, -6.223898, 106.831235
Karang Tengah 3 First Mile Hub, -6.223898, 106.831235
Grogol Petamburan 10 First Mile Hub, -6.223898, 106.831235
Glagah First Mile Hub, -7.058347, 112.460391
Gambir 14 First Mile Hub, -6.162141, 106.807807
Ciomas 6 First Mile Hub, -6.223898, 106.831235
Cikarang Timur 2 First Mile Hub, -6.273405, 107.195533
Cibinong 2 Hub, -6.223898, 106.831235
Cakung 19 Hub, -6.223898, 106.831235
Cakung 13 Hub, -6.177068, 106.934875
Bittuang Hub, -2.976776, 119.675205
Benda 9 Hub, -6.223898, 106.831235
Bekasi Utara 6 Hub, -6.223898, 106.831235
Bekasi Utara 6 First Mile Hub, -6.223898, 106.831235
Balaraja 3 First Mile Hub, -6.213842, 106.444922
Babelan 7 Hub, -6.169959, 107.032067
Wonotunggal Hub, -6.958833, 109.743722
Woja Hub, -8.547033, 118.431966
Weleri 2 Hub, -6.969522, 110.087915
Warurejo Hub, -6.874333, 109.328833
Toba Hub, -0.230832, 110.101816
Tembarak Hub, -7.354863, 110.177746
Tembarak First Mile Hub, -7.354863, 110.177746
Telukjambe Timur 2 Hub, -6.332784, 107.308781
Tebo Ilir 2 Hub, -1.56377, 102.735684
Tebing Tinggi 2 Hub, -3.611942, 103.132897
Tapin Utara 2 Hub, -2.940583, 115.169694
Cipondoh 7 First Mile Hub, -6.223898, 106.831235
Tangerang 10 First Mile Hub, -6.223898, 106.831235
Tanah Tumbuh Hub, -1.438747, 101.869347
Tambun Selatan 5 Hub, -6.237476, 107.05307
Tambaksari 5 Hub, -7.24468, 112.766949
Tambaksari 5 First Mile Hub, -7.24468, 112.766949
Taman Pemalang 4 Hub, -6.920313, 109.392779
Babakan Madang 3 Hub, -6.587332, 106.852757
Sukabumi Bandar Lampung Hub, -5.425509, 105.326337
Srengat Hub, -8.071657, 112.070507
Srengat First Mile Hub, -8.071657, 112.070507
Seputih Mataram Hub, -4.835556, 105.3305
Semboro Hub, -8.192545, 113.444713
Salimpaung Hub, -0.323132, 100.5357
Rimbo Tengah Hub, -1.523778, 102.103249
Reban Hub, -7.054316, 109.89048
Rantau Hub, 4.288714, 98.067536
Randangan Hub, 0.527724, 121.813718
Raman Utara Hub, -4.983106, 105.445105
Rajabasa 2 Hub, -5.801806, 105.583861
Prigen Hub, -7.680878, 112.674266
Plaju 2 Hub, -3.038771, 104.836419
Peukan Baro Hub, 5.305076, 95.964523
Perhentian Raja Hub, 0.345429, 101.421755
Penjaringan 42 First Mile Hub, -6.141328, 106.773261
Pasirkuda Hub, -7.194306, 107.224917
Pasawahan Hub, -6.567778, 107.456028
Pasaribu Tobing Hub, 1.950041, 98.606832
Panyabungan Barat Hub, 0.77875, 99.57975
Panombeian Panei Hub, 2.921611, 99.030415
Panawangan Hub, -7.122334, 108.380626
Pamijahan Hub, -6.627357, 106.659778
Pamboang Hub, -3.430765, 118.873703
Pakuniran Hub, -7.77179, 113.507844
Pakal First Mile Hub, -7.23721, 112.60836
Pademangan 7 First Mile Hub, -6.223898, 106.831235
Oebobo 2 Hub, -10.171463, 123.643589
Ngaliyan 4 Hub, -6.99756, 110.339747
Muara Padang Hub, -2.66175, 105.087833
Muara Kuang Hub, -3.790017, 104.494182
Metro Pusat Hub, -5.127972, 105.3
Medan Johor 2 Hub, 3.539767, 98.663091
Makasar 3 Hub, -6.223898, 106.831235
Luyo Hub, -3.418361, 119.164583
Lhoong Hub, 5.244968, 95.255747
Lhoksukon 2 Hub, 4.957453, 97.350563
Kota Raja Hub, -10.176455, 123.595958
Kiaracondong 3 First Mile Hub, -6.916452, 107.646509
Kelapa Dua 7 Hub, -6.237497, 106.611936
Kedungtuban Hub, -7.166835, 111.495385
Kedondong Hub, -5.456889, 105.004056
Kawedanan 2 Hub, -7.680488, 111.41439
Kare Hub, -7.710481, 111.689601
Kapuas Timur Hub, -3.099904, 114.459542
Kalirejo 2 Hub, -5.194408, 104.96569
Kalideres 28 First Mile Hub, -6.121131, 106.705807
Jakabaring Hub, -3.03673, 104.79683
Ilir Timur III Hub, -6.223898, 106.831235
Bukit Kecil Hub, -2.985677, 104.75071
Ilir Barat I 4 First Mile Hub, -2.982078, 104.714856
Gunungpati 2 Hub, -7.074556, 110.364712
Gading Rejo Hub, -5.381111, 105.024944
Duren Sawit 4 Hub, -6.223898, 106.831235
Curup Utara Hub, -3.43867, 102.521184
Ciputat 5 Hub, -6.318022, 106.708071
Cimanggu 3 Hub, -7.250957, 106.669832
Cimahi Tengah 4 First Mile Hub, -6.902479, 107.552988
Cijeruk First Mile Hub, -6.663225, 106.798556
Cijati Hub, -7.261361, 107.011583
Cigalontang Hub, -7.351526, 108.032002
Cibinong First Mile Hub, -6.223898, 106.831235
Ciampel Hub, -6.394056, 107.362389
Cengkareng 39 First Mile Hub, -6.223898, 106.831235
Candi 3 First Mile Hub, -7.485201, 112.712757
Bumi Ratu Nuban Hub, -5.107738, 105.190037
Benowo 2 Hub, -7.248816, 112.642612
Belalau Hub, -5.006139, 104.188028
Batang Masumai Hub, -2.074142, 102.245703
Batang Kuis Hub, 3.611167, 98.827
Baras 3 Hub, -1.480444, 119.336278
Banyuresmi Hub, -7.180454, 107.923048
Banyuresmi First Mile Hub, -7.180454, 107.923048
Banyumas 2 Hub, -7.517076, 109.298229
Bantargadung Hub, -6.992279, 106.675938
Bantargadung First Mile Hub, -6.992279, 106.675938
Banjarwangi Hub, -7.414403, 107.895548
Bandung Kidul Hub, -6.954694, 107.626833
Balen Hub, -7.186899, 111.978421
Balen First Mile Hub, -7.186899, 111.978421
Bagelen 2 Hub, -7.841876, 110.019706
Bae Hub, -6.789636, 110.884829
Bae First Mile Hub, -6.789636, 110.884829
Bacukiki Hub, -4.015778, 119.6485
Babakan Madang 2 Hub, -6.559867, 106.855968
Asemrowo 6 First Mile Hub, -7.24462, 112.690779
Agrabinta Hub, -7.41739, 106.90007
Adi Luwih Hub, -5.265556, 105.00725
Banyumas 2 DC, -7.454763, 109.268047
Jakarta Liq Center, -6.196434, 106.976737
Virtual Palembang DC, -2.914532, 104.771506
WH Mahesa Aceh, 5.529318, 95.419665
Virtual LM Logos Hub, -6.198416, 106.976762
Zeodda - Bandung, -6.966072, 107.589301
Buleleng 3 Hub, -8.114032, 115.110785
Ulujami 2 First Mile Hub, -6.885696, 109.555318
Tana Sitolo Hub, -4.093147, 120.026337
Tambora 7 First Mile Hub, -6.223898, 106.831235
Taktakan 2 Hub, -6.145639, 106.129
Sewon 2 Hub, -7.854863, 110.374393
Sewon 2 First Mile Hub, -7.854863, 110.374393
Rumpin Hub, -6.416763, 106.606806
Ringinrejo Hub, -7.982828, 112.035508
Rawa Jitu Utara Hub, -4.219072, 105.635652
Pringapus 2 Hub, -7.178911, 110.468759
Panongan 5 Hub, -6.286972, 106.532306
Pakuan Ratu 2 Hub, -4.470514, 104.691206
Motoling Hub, 1.038838, 124.480134
Metro Selatan Hub, -5.163167, 105.309528
Larangan Kota Tangerang 3 First Mile Hub, -6.227521, 106.737781
Koto Tangah 3 Hub, -0.850219, 100.366263
Kisaran Timur Hub, 2.971435, 99.640259
Jatinegara Jakarta Timur 3 Hub, -6.227447, 106.884722
Jati Agung 2 Hub, -5.274028, 105.376
Janapria Hub, -8.679056, 116.383389
Candiroto Hub, -7.179287, 110.061654
Bulang Tengah Suku Ulu 2 Hub, -3.522056, 103.355972
Bukit Kapur 2 Hub, 1.486024, 101.348711
Bojong Gede 2 Hub, -6.223898, 106.831235
Bogor Selatan 12 First Mile Hub, -6.673012, 106.847188
Belida Darat Hub, -3.46194, 104.388078
Beji Kota Depok 2 Hub, -6.359861, 106.817194
VII Koto Ilir Hub, -1.158611, 102.111583
Ulok Kupai 2 Hub, -3.204308, 101.835286
Ukui Hub, -0.106421, 102.133144
Toboali 2 Hub, -2.986485, 106.47865
Ternate Selatan 3 Hub, 0.755592, 127.329039
Tegaldlimo Hub, -8.509, 114.278222
Selesai Hub, 3.608039, 98.438405
Pusakanagara First Mile Hub, -6.283541, 107.872173
Pondok Melati 2 Hub, -6.223898, 106.831235
Pemayung 3 Hub, -1.605385, 103.36208
Pamotan Hub, -6.755222, 111.486083
Medan Marelan 2 Hub, 3.703428, 98.658525
Lubuk Sandi Hub, -3.997363, 102.482841
Larangan 5 First Mile Hub, -6.235361, 106.744083
Kota Baru 4 Hub, -1.652582, 103.566259
Konda Hub, -4.10989, 122.468108
Kebon Jeruk 24 First Mile Hub, -6.18882, 106.769095
Kawangkoan Hub, 1.203889, 124.786361
Kalijati First Mile Hub, -6.516333, 107.667194
Jelimpo Hub, 0.338061, 110.009746
Jangkat Timur Hub, -2.550889, 101.968
Cimanggung Hub, -6.960583, 107.826917
Cibeureum 2 Hub, -7.053607, 108.732994
Ciampea Hub, -6.559008, 106.691712
Bongas First Mile Hub, -6.38144, 108.03238
Bogor Selatan 8 Hub, -6.640331, 106.807975
Asemrowo 2 First Mile Hub, -7.238104, 112.706509
Wonosobo 4 Hub, -7.366995, 109.918797
Wonosobo 2 Hub, -5.482213, 104.508003
Wera Hub, -8.340022, 118.922225
Turen Hub, -8.186295, 112.700976
Todanan Hub, -6.939167, 111.181417
Timpah 3 Hub, -1.681505, 114.480777
Tersono First Mile Hub, -7.027944, 109.965
Air Manjunto Hub, -2.508957, 101.165448
Tembilahan Hulu Hub, -0.343844, 103.125859
Telukbetung Barat Hub, -5.46393, 105.246052
Tanjung Raya Kab. Mesuji Hub, -3.972985, 105.349855
Tambora 6 First Mile Hub, -6.146733, 106.794915
Sukadiri Hub, -6.095416, 106.556745
Suhaid Hub, 0.611515, 112.007378
Suela Hub, -8.524776, 116.572612
Sreseh Hub, -7.211518, 113.038522
Sokobanah 3 Hub, -6.954583, 113.40475
Simpang Empat Banjar 2 Hub, -3.228083, 115.053472
Silo Hub, -8.179781, 113.865138
Serpong Utara 4 Hub, -6.294917, 106.688722
Serpong Utara 4 First Mile Hub, -6.294917, 106.688722
Serpong Utara 3 Hub, -6.236203, 106.673035
Serpong Utara 2 First Mile Hub, -6.250399, 106.669141
Serang Baru 3 Hub, -6.388859, 107.098472
Semen Hub, -7.838423, 111.979231
Sarang Hub, -6.726366, 111.657196
Sarang First Mile Hub, -6.726366, 111.657196
Salopa Hub, -7.530195, 108.277954
Renah Pembarap Hub, -2.145869, 102.0574
Rajagaluh Hub, -6.781815, 108.345805
Purwojati Hub, -7.4891, 109.114016
Pulau Punjung 2 Hub, -0.959175, 101.45575
Pulau Laut Tengah 2 Hub, -3.525917, 116.044833
Puger First Mile Hub, -8.371979, 113.471634
Pringgasela Hub, -8.582069, 116.478651
Poleang Timur Hub, -4.821853, 121.803036
Payakumbuh 2 Hub, -0.191671, 100.608289
Pasar Minggu 4 Hub, -6.288301, 106.824751
Parung Panjang 2 First Mile Hub, -6.340899, 106.568465
Panyileukan 6 First Mile Hub, -6.930932, 107.695823
Pakisaji First Mile Hub, -8.034273, 112.612996
Paguyaman Hub, 0.642601, 122.558965
Nglipar Hub, -7.872279, 110.621255
Ngadiluwih Hub, -7.901481, 112.006746
Nagreg First Mile Hub, -7.024763, 107.871242
Matraman 4 Hub, -6.206136, 106.864926
Marga Sekampung Hub, -5.406058, 105.617387
Mande Hub, -6.760719, 107.193787
Mandalawangi Hub, -6.30881, 105.987682
Mandah Hub, 0.032278, 103.506722
Lubuk Linggau Selatan 2 Hub, -3.270112, 102.946582
Leuwidamar Hub, -6.55942, 106.180479
Lempuing Jaya Hub, -3.788457, 104.912137
Ledo Hub, 1.038264, 109.613615
Labuhan Maringgai Hub, -5.439194, 105.799028
Kuta Utara 2 Hub, -8.639417, 115.158131
Koto Tangah 2 Hub, -0.860806, 100.337561
Koto Salak Hub, -1.115744, 101.779716
Kosambi 29 First Mile Hub, -6.085592, 106.690218
Keruak Hub, -8.736956, 116.463202
Kelapa Dua 8 Hub, -6.269407, 106.59781
Kasemen 2 Hub, -6.082667, 106.191389
Kalidoni 2 Hub, -2.940415, 104.77999
Kaduhejo Hub, -6.336248, 106.090455
Juwangi Hub, -7.196337, 110.762319
Jatisari First Mile Hub, -6.363824, 107.53937
Jatigede Hub, -6.936684, 108.137171
Jati 4 First Mile Hub, -6.909041, 110.799454
Jagoi Babang Hub, 1.325308, 109.889867
Ibun Hub, -7.071888, 107.762285
Gunungsitoli Idanoi Hub, 1.201611, 97.666972
Gubeng 4 First Mile Hub, -6.223898, 106.831235
Grogol Sukoharjo First Mile Hub, -7.611277, 110.807174
Grogol Petamburan 11 First Mile Hub, -6.163, 106.778167
Gisting Hub, -5.434556, 104.722889
Gebang 2 Hub, 3.926207, 98.39155
Gangga Hub, -8.316089, 116.196494
Galang 3 Hub, 0.910644, 104.12238
Gading Cempaka Hub, -3.824152, 102.304867
Gabuswetan Hub, -6.418114, 108.080488
Duren Sawit 5 First Mile Hub, -6.215487, 106.918709
Donorojo Hub, -6.471832, 110.885868
Dedai 2 Hub, 0.089019, 111.778509
Darul Imarah 2 Hub, 5.522413, 95.293133
